"C(420; 1, 92, 114)";7;5,05012;1260;659566337
"C(420; 4, 73, 78)";7;5,05012;1260;659566337
"C(420; 4, 78, 137)";7;5,05012;1260;659566337
"C(420; 6, 32, 59)";7;5,05012;1260;659566337
"C(420; 6, 32, 151)";7;5,05012;1260;659566337
"C(420; 6, 172, 199)";7;5,05012;1260;659566337
"C(420; 8, 41, 54)";7;5,05012;1260;659566337
"C(420; 13, 64, 198)";7;5,05012;1260;659566337
"C(420; 16, 23, 102)";7;5,05012;1260;659566337
"C(420; 17, 116, 162)";7;5,05012;1260;659566337
"C(420; 18, 37, 44)";7;5,05012;1260;659566337
"C(420; 18, 44, 173)";7;5,05012;1260;659566337
"C(420; 18, 103, 184)";7;5,05012;1260;659566337
"C(420; 18, 107, 184)";7;5,05012;1260;659566337
"C(420; 19, 66, 68)";7;5,05012;1260;659566337
"C(420; 29, 54, 148)";7;5,05012;1260;659566337
"C(420; 31, 88, 174)";7;5,05012;1260;659566337
"C(420; 47, 102, 124)";7;5,05012;1260;659566337
"C(420; 52, 101, 174)";7;5,05012;1260;659566337
"C(420; 52, 109, 174)";7;5,05012;1260;659566337
"C(420; 53, 162, 164)";7;5,05012;1260;659566337
"C(420; 54, 148, 181)";7;5,05012;1260;659566337
"C(420; 61, 152, 186)";7;5,05012;1260;659566337
"C(420; 64, 197, 198)";7;5,05012;1260;659566337
"C(420; 66, 68, 191)";7;5,05012;1260;659566337
"C(420; 66, 89, 208)";7;5,05012;1260;659566337
"C(420; 66, 121, 208)";7;5,05012;1260;659566337
"C(420; 67, 78, 136)";7;5,05012;1260;659566337
"C(420; 71, 114, 188)";7;5,05012;1260;659566337
"C(420; 76, 127, 198)";7;5,05012;1260;659566337
"C(420; 78, 136, 143)";7;5,05012;1260;659566337
"C(420; 79, 128, 186)";7;5,05012;1260;659566337
"C(420; 92, 114, 209)";7;5,05012;1260;659566337
"C(420; 97, 104, 138)";7;5,05012;1260;659566337
"C(420; 102, 124, 163)";7;5,05012;1260;659566337
"C(420; 104, 113, 138)";7;5,05012;1260;659566337
"C(420; 114, 139, 188)";7;5,05012;1260;659566337
"C(420; 116, 162, 193)";7;5,05012;1260;659566337
"C(420; 128, 131, 186)";7;5,05012;1260;659566337
"C(420; 138, 167, 176)";7;5,05012;1260;659566337
"C(420; 149, 152, 186)";7;5,05012;1260;659566337
"C(420; 157, 162, 164)";7;5,05012;1260;659566337
